fullname,fullname,param:tensor_cls,param:device,param:scale,col,op,pred,val,mean,min,max,stddev,ops,rounds,query_result_size,tuple_element_size_bytes,tuple_count,total_size_bytes
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.4]",UnsortedDictionaryEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,0.0019719764431364,0.0010419776663184,0.0467914836481213,0.0056781881965036,507.1054491956697,633,343664,8,2399740,19197920
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.4]",UnsortedCDictionaryEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,0.0001439912272393,0.0001399153843522,0.0003385227173566,4.034663075079734e-06,6944.867539311559,4906,0,8,2399740,19197920
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.4]",UnsortedDictionaryEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,6.41878767947547e-05,6.174668669700623e-05,0.000281935557723,3.752955385251111e-06,15579.26589778894,10293,0,8,2399740,19197920
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.4]",UnsortedCDictionaryEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,0.0001432966106685,0.0001388732343912,0.0003536008298397,4.875557423067466e-06,6978.532118343948,5311,0,8,2399740,19197920
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.5]",UnsortedDictionaryEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,6.544092415442518e-05,6.231851875782013e-05,0.0002324013039469,2.335855465892776e-06,15280.957793936946,10921,0,8,2999671,23997368
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.5]",UnsortedCDictionaryEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,0.00014402175114,0.0001389440149068,0.0003102682530879,4.8321455920346446e-06,6943.395647422296,5136,0,8,2999671,23997368
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.5]",UnsortedDictionaryEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,6.49287004691328e-05,6.22384250164032e-05,8.535198867321014e-05,1.7895336846390355e-06,15401.509544695133,10380,0,8,2999671,23997368
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.5]",UnsortedCDictionaryEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,0.0001431968586962,0.0001388425007462,0.0008895071223378,1.1328798439286508e-05,6983.393414523222,5234,0,8,2999671,23997368
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.6]",UnsortedDictionaryEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,6.522787036207068e-05,6.209686398506165e-05,0.0002474999055266,3.0123208118984302e-06,15330.86998623658,11144,0,8,3601036,28808288
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.6]",UnsortedCDictionaryEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,0.0019726048124098,0.0018653804436326,0.0023647472262382,8.0123546630813e-05,506.943911780444,477,515493,8,3601036,28808288
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.6]",UnsortedDictionaryEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,6.479096917728668e-05,6.206706166267395e-05,0.0002112807705998,3.2653043107364507e-06,15434.249752673297,11431,0,8,3601036,28808288
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.6]",UnsortedCDictionaryEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,0.0001438610529228,0.000139083713293,0.0003157285973429,5.4074353120250166e-06,6951.1516820064535,5237,0,8,3601036,28808288
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.7]",UnsortedDictionaryEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,6.546163696528727e-05,6.254855543375015e-05,0.0002367887645959,5.0329358121196565e-06,15276.122724066248,9949,0,8,4200337,33602696
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.7]",UnsortedCDictionaryEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,0.0001445253297317,0.0001404760405421,0.0003214199095964,5.844586008062577e-06,6919.20234229091,5283,0,8,4200337,33602696
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.7]",UnsortedDictionaryEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,6.609907771050331e-05,6.263889372348785e-05,0.0002465276047587,4.98663527056459e-06,15128.804132180769,9940,0,8,4200337,33602696
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.7]",UnsortedCDictionaryEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,0.0001443204096996,0.0001403260976076,0.0002867840230464,5.382300519761845e-06,6929.026892878108,5341,0,8,4200337,33602696
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.8]",UnsortedDictionaryEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.0158479259116575,0.0022737542167305,0.0458011319860816,0.0183405540799126,63.09973971195903,16,687034,8,4800841,38406728
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.8]",UnsortedCDictionaryEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.0001474051618541,0.0001395745202898,0.0181057639420032,0.0002486470043896,6784.022943438373,5220,0,8,4800841,38406728
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.8]",UnsortedDictionaryEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,6.54471991512774e-05,6.234832108020782e-05,0.0002625286579132,2.8036592218830616e-06,15279.492674523137,10504,0,8,4800841,38406728
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.8]",UnsortedCDictionaryEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.0001489343156323,0.0001398846507072,0.0184423215687274,0.0002564612769401,6714.369322838651,5103,0,8,4800841,38406728
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=0.9]",UnsortedDictionaryEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,6.54603825260102e-05,6.234832108020782e-05,0.0002117007970809,2.9481108581819808e-06,15276.41546553226,10221,0,8,5400556,43204448
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=0.9]",UnsortedCDictionaryEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,0.0001489476551146,0.0001389738172292,0.020655570551753,0.0002871717917299,6713.7679960802925,5323,0,8,5400556,43204448
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=0.9]",UnsortedDictionaryEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,6.532198866248251e-05,6.19981437921524e-05,0.0028422232717275,2.814435578112917e-05,15308.78071038194,9970,0,8,5400556,43204448
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=0.9]",UnsortedCDictionaryEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,0.0001472381638403,0.0001390036195516,0.0209391498938202,0.0002889258045978,6791.717404761794,5182,0,8,5400556,43204448
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=1.0]",UnsortedDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,6.6160693721771e-05,6.315018981695175e-05,9.965896606445312e-05,2.0284200183022323e-06,15114.714549477849,10243,0,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=1.0]",UnsortedCDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0001435104415105,0.0001393053680658,0.0003729378804564,5.113609089884529e-06,6968.134091668871,5287,0,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=1.0]",UnsortedDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0076192193997225,0.0030627408996224,0.0421616062521934,0.0113994104091841,131.2470408761839,28,858104,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=1.0]",UnsortedCDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0001433243004169,0.0001383619382977,0.0001776469871401,3.442112186965296e-06,6977.183890596766,5251,0,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=1]",UnsortedDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,6.500955061023045e-05,6.219837814569473e-05,0.0002128835767507,2.24141860140363e-06,15382.35521724452,10546,0,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=1]",UnsortedCDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.000144047101211,0.0001385929062962,0.0002376614138484,3.633795085196855e-06,6942.173716740599,5350,0,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=1]",UnsortedDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,6.478666009883311e-05,6.20279461145401e-05,0.0002707839012145,5.194940499481541e-06,15435.276312661952,10499,0,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=1]",UnsortedCDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0054914309099937,0.0034987581893801,0.0415660357102751,0.0077382498723943,182.10189955774905,24,858104,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=2]",UnsortedDictionaryEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,6.497490511214714e-05,6.22682273387909e-05,0.0002353060990571,3.2996780329738133e-06,15390.55729706712,11079,0,8,11997996,95983968
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=2]",UnsortedCDictionaryEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.0001425906375016,0.000138321891427,0.0002656551077961,4.07483682421114e-06,7013.083169562799,5241,0,8,11997996,95983968
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=2]",UnsortedDictionaryEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.0078665264882147,0.0065055321902036,0.0319473864510655,0.0053810411278855,127.12090927274625,22,1715532,8,11997996,95983968
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=2]",UnsortedCDictionaryEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.0001444507853426,0.0001391042023897,0.0003676870837807,4.496367686300343e-06,6922.773023547025,5224,0,8,11997996,95983968
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=3]",UnsortedDictionaryEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,6.508752994250953e-05,6.163772195577621e-05,0.0049337409436702,4.9815066601260846e-05,15363.926098951357,9615,0,8,17996609,143972872
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=3]",UnsortedCDictionaryEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,0.0001427242535902,0.0001380713656544,0.0002764342352747,3.617623076311272e-06,7006.517636943823,5276,0,8,17996609,143972872
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=3]",UnsortedDictionaryEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,6.523656870323824e-05,6.210803985595703e-05,0.000252328813076,2.5942413767459856e-06,15328.825839216182,10040,0,8,17996609,143972872
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=3]",UnsortedCDictionaryEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,0.000142274136104,0.0001380331814289,0.0006216187030076,7.79649327808798e-06,7028.684393267801,5265,0,8,17996609,143972872
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=4]",UnsortedDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.0268732799217104,0.0131943952292203,0.0667204447090625,0.0195989549819777,37.21168398175751,75,3427035,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=4]",UnsortedCDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.0001427321281421,0.0001381719484925,0.000183368101716,2.903974271486725e-06,7006.13108636571,5441,0,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=4]",UnsortedDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,6.515842555304628e-05,6.19674101471901e-05,0.0002265991643071,2.4621893898475148e-06,15347.209382551571,10104,0,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=4]",UnsortedCDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.000141610626304,0.0001378618180751,0.0003304472193121,3.970376020127859e-06,7061.616957000075,5262,0,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=5]",UnsortedDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,6.518190209941834e-05,6.207730621099472e-05,0.0002312082797288,2.4933703663138062e-06,15341.681782694151,9535,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=5]",UnsortedCDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.0202412953173431,0.0199032081291079,0.02095568459481,0.0002660773771666,49.40395287564334,48,4285543,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedDictionaryEncoding-scale=5]",UnsortedDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,6.496792079496484e-05,6.216764450073242e-05,0.0002281721681356,2.6668757389740245e-06,15392.211844918736,10967,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu0-encoding=UnsortedCDictionaryEncoding-scale=5]",UnsortedCDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.0001427549485545,0.0001385118812322,0.0006138551980257,7.910256506144416e-06,7005.011105572034,4714,0,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedDictionaryEncoding-scale=6]",UnsortedDictionaryEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,6.451857550726891e-05,6.197765469551086e-05,0.0001765843480825,1.985420764943348e-06,15499.412256666084,10804,0,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu1-encoding=UnsortedCDictionaryEncoding-scale=6]",UnsortedCDictionaryEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,0.0001415424035126,0.0001380620524287,0.0002860333770513,3.1207455308138744e-06,7065.02062409055,5409,0,8,36000148,288001184
